# REGULATORY KYC AUDIT EXPORT
# FORMAT: PSV (PIPE DELIMITED)
# SOURCE: COMPLIANCE_MAIN_DB
verification_id|customer_id|document_type|id_number_masked|verification_vendor|confidence_score|facial_match_pct|screening_flags|verified_timestamp
KYC-11390|C46342|PASSPORT|PASS-****-359|IDnow|0.88|51.8|PEP_HIT;SANCTION_CLEAR|2022-08-25 00:00:00
KYC-11391|C28964|NATIONAL_ID|NATI-****-536|IDnow|0.51|72.4|TAMPERED_DOC_SUSPECTED|2022-11-07 00:00:00
KYC-11392|C27038|DRIVERS_LICENSE|DRIV-****-503|Onfido|0.64|95.6|TAMPERED_DOC_SUSPECTED|2024-03-28 00:00:00
KYC-11393|C80807|DRIVERS_LICENSE|DRIV-****-853|IDnow|0.95|89.5|CLEAR|2021-11-18 00:00:00
KYC-11394|C42853|RESIDENCE_PERMIT|RESI-****-231|IDnow|0.57|90.2|CLEAR|2022-08-07 00:00:00
KYC-11395|C32871|DRIVERS_LICENSE|DRIV-****-257|Jumio|0.66|83.2|TAMPERED_DOC_SUSPECTED|2022-06-30 00:00:00
KYC-11396|C24408|RESIDENCE_PERMIT|RESI-****-574|Onfido|0.82|99.2|CLEAR|2023-10-08 00:00:00
KYC-11397|C96646|PASSPORT|PASS-****-417|IDnow|0.43|52.2|ADDRESS_MISMATCH_WARN|2023-05-19 00:00:00
KYC-11398|C13379|RESIDENCE_PERMIT|RESI-****-304|Jumio|0.73|54.6|EXPIRED_DOC|2022-12-31 00:00:00
KYC-11399|C27275|PASSPORT|PASS-****-570|Onfido|0.96|67.9|CLEAR|2024-06-24 00:00:00
KYC-11400|C11947|NATIONAL_ID|NATI-****-300|Trulioo|0.59|33.7|CLEAR|2024-09-14 00:00:00
KYC-11401|C56955|NATIONAL_ID|NATI-****-309|Veriff|0.68|34.5|CLEAR|2022-12-31 00:00:00
KYC-11402|C41186|DRIVERS_LICENSE|DRIV-****-783|Jumio|0.51|49.8|CLEAR|2022-07-18 00:00:00
KYC-11403|C87182|PASSPORT|PASS-****-771|Veriff|0.99|98.8|TAMPERED_DOC_SUSPECTED|2022-08-05 00:00:00
KYC-11404|C52437|RESIDENCE_PERMIT|RESI-****-627|Jumio|0.87|69.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-01-16 00:00:00
KYC-11405|C12068|RESIDENCE_PERMIT|RESI-****-981|Trulioo|0.36|78.0|CLEAR|2023-04-04 00:00:00
KYC-11406|C32838|RESIDENCE_PERMIT|RESI-****-805|IDnow|0.65|52.0|TAMPERED_DOC_SUSPECTED|2022-10-29 00:00:00
KYC-11407|C44782|RESIDENCE_PERMIT|RESI-****-362|Jumio|0.86|39.5|CLEAR|2022-10-18 00:00:00
KYC-11408|C16868|NATIONAL_ID|NATI-****-394|Jumio|0.98|77.3|CLEAR|2023-08-05 00:00:00
KYC-11409|C26614|PASSPORT|PASS-****-422|Onfido|0.82|63.0|PEP_HIT;SANCTION_CLEAR|2023-10-18 00:00:00
KYC-11410|C65176|DRIVERS_LICENSE|DRIV-****-430|Trulioo|0.67|82.9|EXPIRED_DOC|2023-08-27 00:00:00
KYC-11411|C78955|NATIONAL_ID|NATI-****-819|Trulioo|0.43|78.4|ADDRESS_MISMATCH_WARN|2024-08-17 00:00:00
KYC-11412|C24896|DRIVERS_LICENSE|DRIV-****-940|Onfido|0.65|47.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-09-26 00:00:00
KYC-11413|C18330|DRIVERS_LICENSE|DRIV-****-622|Trulioo|0.93|53.6|TAMPERED_DOC_SUSPECTED|2024-06-27 00:00:00
KYC-11414|C72422|DRIVERS_LICENSE|DRIV-****-832|IDnow|0.69|44.2|CLEAR|2024-08-25 00:00:00
KYC-11415|C68756|RESIDENCE_PERMIT|RESI-****-554|Onfido|0.93|56.1|ADDRESS_MISMATCH_WARN|2023-11-23 00:00:00
KYC-11416|C57453|NATIONAL_ID|NATI-****-887|IDnow|0.67|76.6|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-02-12 00:00:00
KYC-11417|C77271|DRIVERS_LICENSE|DRIV-****-742|IDnow|0.58|85.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-05-07 00:00:00
KYC-11418|C87812|DRIVERS_LICENSE|DRIV-****-642|Jumio|0.43|72.9|TAMPERED_DOC_SUSPECTED|2023-01-29 00:00:00
KYC-11419|C24293|RESIDENCE_PERMIT|RESI-****-109|Jumio|0.37|67.6|EXPIRED_DOC|2022-01-27 00:00:00
KYC-11420|C69245|PASSPORT|PASS-****-996|Trulioo|0.71|79.1|EXPIRED_DOC|2023-11-10 00:00:00
KYC-11421|C76039|NATIONAL_ID|NATI-****-297|Onfido|0.47|61.9|CLEAR|2023-11-11 00:00:00
KYC-11422|C39038|DRIVERS_LICENSE|DRIV-****-250|Jumio|0.8|60.8|TAMPERED_DOC_SUSPECTED|2024-09-07 00:00:00
KYC-11423|C90623|PASSPORT|PASS-****-184|Trulioo|0.38|64.4|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-10-26 00:00:00
KYC-11424|C15683|RESIDENCE_PERMIT|RESI-****-594|Trulioo|0.91|79.6|CLEAR|2024-04-18 00:00:00
KYC-11425|C96363|PASSPORT|PASS-****-570|Onfido|0.5|38.9|CLEAR|2022-03-14 00:00:00
KYC-11426|C78347|DRIVERS_LICENSE|DRIV-****-899|Trulioo|0.57|35.3|CLEAR|2024-07-09 00:00:00
KYC-11427|C49535|PASSPORT|PASS-****-965|Trulioo|0.48|77.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-02-06 00:00:00
KYC-11428|C70036|RESIDENCE_PERMIT|RESI-****-510|Jumio|0.45|64.0|PEP_HIT;SANCTION_CLEAR|2021-11-24 00:00:00
KYC-11429|C94323|RESIDENCE_PERMIT|RESI-****-665|Jumio|0.53|92.4|CLEAR|2024-05-31 00:00:00
KYC-11430|C14082|NATIONAL_ID|NATI-****-654|Trulioo|0.52|36.6|CLEAR|2022-02-05 00:00:00
KYC-11431|C17972|NATIONAL_ID|NATI-****-378|Jumio|0.51|98.8|TAMPERED_DOC_SUSPECTED|2022-05-27 00:00:00
KYC-11432|C72781|DRIVERS_LICENSE|DRIV-****-808|Jumio|0.92|45.9|CLEAR|2023-03-02 00:00:00
KYC-11433|C62640|NATIONAL_ID|NATI-****-704|Jumio|0.53|97.4|ADDRESS_MISMATCH_WARN|2022-03-05 00:00:00
KYC-11434|C65872|DRIVERS_LICENSE|DRIV-****-745|Onfido|0.43|33.4|CLEAR|2022-09-04 00:00:00
KYC-11435|C99928|RESIDENCE_PERMIT|RESI-****-419|Trulioo|0.65|73.1|EXPIRED_DOC|2024-12-18 00:00:00
KYC-11436|C24150|NATIONAL_ID|NATI-****-549|Onfido|0.8|45.2|PEP_HIT;SANCTION_CLEAR|2024-08-24 00:00:00
KYC-11437|C74260|DRIVERS_LICENSE|DRIV-****-528|Trulioo|0.74|78.6|TAMPERED_DOC_SUSPECTED|2024-05-12 00:00:00
KYC-11438|C68138|NATIONAL_ID|NATI-****-136|Trulioo|0.55|57.9|TAMPERED_DOC_SUSPECTED|2024-12-01 00:00:00
KYC-11439|C19632|PASSPORT|PASS-****-796|Onfido|0.37|41.4|ADDRESS_MISMATCH_WARN|2023-02-01 00:00:00
KYC-11440|C20589|DRIVERS_LICENSE|DRIV-****-221|Trulioo|0.95|48.3|CLEAR|2022-05-12 00:00:00
KYC-11441|C52219|RESIDENCE_PERMIT|RESI-****-810|Trulioo|0.89|85.2|CLEAR|2023-02-20 00:00:00
KYC-11442|C89730|RESIDENCE_PERMIT|RESI-****-290|Onfido|0.44|53.2|CLEAR|2024-06-22 00:00:00
KYC-11443|C29442|PASSPORT|PASS-****-202|Jumio|0.39|50.7|TAMPERED_DOC_SUSPECTED|2022-08-07 00:00:00
KYC-11444|C18609|DRIVERS_LICENSE|DRIV-****-486|Veriff|0.7|58.7|PEP_HIT;SANCTION_CLEAR|2024-02-27 00:00:00
KYC-11445|C26540|PASSPORT|PASS-****-210|Onfido|0.84|71.8|CLEAR|2023-09-27 00:00:00
KYC-11446|C46046|PASSPORT|PASS-****-313|Trulioo|0.47|79.4|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-07-09 00:00:00
KYC-11447|C91830|DRIVERS_LICENSE|DRIV-****-801|Trulioo|0.67|32.0|PEP_HIT;SANCTION_CLEAR|2022-05-04 00:00:00
KYC-11448|C92978|PASSPORT|PASS-****-116|Onfido|0.4|46.7|EXPIRED_DOC|2022-01-14 00:00:00
KYC-11449|C86724|RESIDENCE_PERMIT|RESI-****-770|Jumio|0.41|37.4|EXPIRED_DOC|2022-07-08 00:00:00
KYC-11450|C81874|PASSPORT|PASS-****-938|IDnow|0.37|73.1|TAMPERED_DOC_SUSPECTED|2023-09-21 00:00:00
KYC-11451|C52622|PASSPORT|PASS-****-904|Onfido|0.47|98.1|CLEAR|2023-12-03 00:00:00
KYC-11452|C59925|RESIDENCE_PERMIT|RESI-****-140|Onfido|0.9|49.4|CLEAR|2023-12-21 00:00:00
KYC-11453|C88301|DRIVERS_LICENSE|DRIV-****-871|Trulioo|0.6|35.0|CLEAR|2022-10-13 00:00:00
KYC-11454|C79541|NATIONAL_ID|NATI-****-413|Jumio|0.99|81.0|CLEAR|2023-01-24 00:00:00
KYC-11455|C48652|PASSPORT|PASS-****-426|IDnow|0.83|83.1|PEP_HIT;SANCTION_CLEAR|2022-07-02 00:00:00
KYC-11456|C69469|PASSPORT|PASS-****-776|Onfido|0.49|61.1|CLEAR|2021-09-29 00:00:00
KYC-11457|C76263|PASSPORT|PASS-****-103|Onfido|0.76|53.0|ADDRESS_MISMATCH_WARN|2024-02-04 00:00:00
KYC-11458|C89354|PASSPORT|PASS-****-222|IDnow|0.87|51.2|CLEAR|2024-07-09 00:00:00
KYC-11459|C66387|DRIVERS_LICENSE|DRIV-****-356|Veriff|0.95|71.6|TAMPERED_DOC_SUSPECTED|2024-11-29 00:00:00
KYC-11460|C22999|PASSPORT|PASS-****-984|Jumio|0.68|76.7|PEP_HIT;SANCTION_CLEAR|2023-07-18 00:00:00
KYC-11461|C24996|PASSPORT|PASS-****-251|Trulioo|0.78|41.4|CLEAR|2023-10-03 00:00:00
KYC-11462|C95814|PASSPORT|PASS-****-741|Trulioo|0.88|63.4|TAMPERED_DOC_SUSPECTED|2023-09-17 00:00:00
KYC-11463|C95316|PASSPORT|PASS-****-832|Onfido|0.85|84.6|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-09-15 00:00:00
KYC-11464|C82264|PASSPORT|PASS-****-966|Onfido|0.42|72.9|EXPIRED_DOC|2023-12-03 00:00:00
KYC-11465|C38183|PASSPORT|PASS-****-841|IDnow|0.41|90.1|PEP_HIT;SANCTION_CLEAR|2023-11-30 00:00:00
KYC-11466|C66370|PASSPORT|PASS-****-778|Trulioo|0.6|78.7|CLEAR|2024-09-10 00:00:00
KYC-11467|C69186|DRIVERS_LICENSE|DRIV-****-466|Jumio|0.52|39.1|CLEAR|2022-02-15 00:00:00
KYC-11468|C39949|PASSPORT|PASS-****-257|Veriff|0.95|36.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-01-17 00:00:00
KYC-11469|C64239|NATIONAL_ID|NATI-****-748|Veriff|0.58|58.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-12-05 00:00:00
KYC-11470|C54424|NATIONAL_ID|NATI-****-206|Onfido|0.38|65.6|PEP_HIT;SANCTION_CLEAR|2024-04-18 00:00:00
KYC-11471|C69441|NATIONAL_ID|NATI-****-725|Veriff|0.97|56.7|PEP_HIT;SANCTION_CLEAR|2022-05-31 00:00:00
KYC-11472|C62262|PASSPORT|PASS-****-329|Onfido|0.45|56.5|PEP_HIT;SANCTION_CLEAR|2022-06-06 00:00:00
KYC-11473|C64524|DRIVERS_LICENSE|DRIV-****-439|Onfido|0.63|45.2|TAMPERED_DOC_SUSPECTED|2021-11-23 00:00:00
KYC-11474|C22463|RESIDENCE_PERMIT|RESI-****-359|Trulioo|0.48|56.1|CLEAR|2023-02-11 00:00:00
KYC-11475|C50966|RESIDENCE_PERMIT|RESI-****-141|Jumio|0.72|60.0|TAMPERED_DOC_SUSPECTED|2022-12-02 00:00:00
KYC-11476|C65936|DRIVERS_LICENSE|DRIV-****-990|IDnow|0.44|73.1|EXPIRED_DOC|2022-10-11 00:00:00
KYC-11477|C50963|DRIVERS_LICENSE|DRIV-****-154|Trulioo|0.78|55.0|TAMPERED_DOC_SUSPECTED|2023-10-19 00:00:00
KYC-11478|C97177|RESIDENCE_PERMIT|RESI-****-449|Trulioo|0.62|79.2|CLEAR|2023-12-12 00:00:00
KYC-11479|C43408|NATIONAL_ID|NATI-****-475|Veriff|0.73|46.4|ADDRESS_MISMATCH_WARN|2024-03-14 00:00:00
KYC-11480|C59060|PASSPORT|PASS-****-416|Jumio|0.95|85.8|CLEAR|2023-02-03 00:00:00
KYC-11481|C30006|RESIDENCE_PERMIT|RESI-****-337|IDnow|0.97|85.9|EXPIRED_DOC|2024-09-16 00:00:00
KYC-11482|C72163|NATIONAL_ID|NATI-****-723|Veriff|0.41|68.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-07-09 00:00:00
KYC-11483|C18799|NATIONAL_ID|NATI-****-972|Trulioo|0.37|53.2|CLEAR|2022-08-18 00:00:00
KYC-11484|C21957|DRIVERS_LICENSE|DRIV-****-840|Jumio|0.86|95.7|CLEAR|2023-05-29 00:00:00
KYC-11485|C21188|DRIVERS_LICENSE|DRIV-****-838|Onfido|0.38|80.7|TAMPERED_DOC_SUSPECTED|2024-05-21 00:00:00
KYC-11486|C22219|RESIDENCE_PERMIT|RESI-****-560|Jumio|0.45|43.8|ADDRESS_MISMATCH_WARN|2024-11-13 00:00:00
KYC-11487|C66606|PASSPORT|PASS-****-809|IDnow|0.84|90.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-04-17 00:00:00
KYC-11488|C22656|PASSPORT|PASS-****-938|Trulioo|0.68|35.8|CLEAR|2022-02-13 00:00:00
KYC-11489|C42738|DRIVERS_LICENSE|DRIV-****-363|IDnow|0.84|94.8|ADDRESS_MISMATCH_WARN|2023-01-03 00:00:00
KYC-11490|C64934|PASSPORT|PASS-****-861|Trulioo|0.92|81.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-03-01 00:00:00
KYC-11491|C11068|RESIDENCE_PERMIT|RESI-****-319|Jumio|0.63|88.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-10-03 00:00:00
KYC-11492|C62595|PASSPORT|PASS-****-224|Veriff|0.73|44.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-10-28 00:00:00
KYC-11493|C25907|NATIONAL_ID|NATI-****-696|IDnow|0.7|98.8|CLEAR|2024-06-25 00:00:00
KYC-11494|C58610|PASSPORT|PASS-****-123|Jumio|0.9|59.7|PEP_HIT;SANCTION_CLEAR|2024-10-31 00:00:00
KYC-11495|C43698|PASSPORT|PASS-****-682|Veriff|0.36|82.2|CLEAR|2022-10-29 00:00:00
KYC-11496|C57838|NATIONAL_ID|NATI-****-593|Veriff|0.52|72.2|CLEAR|2023-12-13 00:00:00
KYC-11497|C99734|PASSPORT|PASS-****-738|Jumio|0.78|30.2|ADDRESS_MISMATCH_WARN|2024-04-06 00:00:00
KYC-11498|C77537|NATIONAL_ID|NATI-****-172|Trulioo|0.76|90.6|CLEAR|2024-07-29 00:00:00
KYC-11499|C33065|DRIVERS_LICENSE|DRIV-****-637|Trulioo|0.53|81.1|EXPIRED_DOC|2024-09-16 00:00:00
KYC-11500|C15764|DRIVERS_LICENSE|DRIV-****-923|Veriff|0.72|36.4|CLEAR|2023-03-07 00:00:00
KYC-11501|C83047|NATIONAL_ID|NATI-****-815|Onfido|0.51|34.6|EXPIRED_DOC|2024-11-04 00:00:00
KYC-11502|C23457|RESIDENCE_PERMIT|RESI-****-538|IDnow|0.51|38.1|CLEAR|2021-09-29 00:00:00
KYC-11503|C10545|DRIVERS_LICENSE|DRIV-****-575|Onfido|0.65|82.2|TAMPERED_DOC_SUSPECTED|2023-04-11 00:00:00
KYC-11504|C77254|PASSPORT|PASS-****-343|Veriff|0.81|75.9|ADDRESS_MISMATCH_WARN|2024-03-25 00:00:00
KYC-11505|C73043|PASSPORT|PASS-****-517|Veriff|0.58|68.5|ADDRESS_MISMATCH_WARN|2023-08-02 00:00:00
KYC-11506|C85186|PASSPORT|PASS-****-685|Onfido|0.9|66.3|CLEAR|2024-08-17 00:00:00
KYC-11507|C67266|NATIONAL_ID|NATI-****-807|Trulioo|0.56|92.9|TAMPERED_DOC_SUSPECTED|2022-11-12 00:00:00
KYC-11508|C22301|RESIDENCE_PERMIT|RESI-****-202|Veriff|0.95|57.8|CLEAR|2022-08-22 00:00:00
KYC-11509|C56372|RESIDENCE_PERMIT|RESI-****-691|Trulioo|0.85|97.1|CLEAR|2023-06-06 00:00:00
KYC-11510|C88869|RESIDENCE_PERMIT|RESI-****-748|Onfido|0.41|44.1|ADDRESS_MISMATCH_WARN|2021-12-28 00:00:00
KYC-11511|C43902|DRIVERS_LICENSE|DRIV-****-907|IDnow|0.42|87.0|CLEAR|2024-05-16 00:00:00
KYC-11512|C88966|PASSPORT|PASS-****-680|Jumio|0.89|83.7|TAMPERED_DOC_SUSPECTED|2024-04-15 00:00:00
KYC-11513|C13997|RESIDENCE_PERMIT|RESI-****-217|Jumio|0.35|61.2|TAMPERED_DOC_SUSPECTED|2022-01-15 00:00:00
KYC-11514|C69575|DRIVERS_LICENSE|DRIV-****-791|Trulioo|0.63|61.1|CLEAR|2024-07-27 00:00:00
KYC-11515|C53472|DRIVERS_LICENSE|DRIV-****-821|Trulioo|0.45|51.5|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-10-18 00:00:00
KYC-11516|C27393|NATIONAL_ID|NATI-****-488|Trulioo|0.75|67.6|CLEAR|2022-10-14 00:00:00
KYC-11517|C10400|NATIONAL_ID|NATI-****-940|Onfido|0.84|83.1|CLEAR|2024-01-07 00:00:00
KYC-11518|C67760|DRIVERS_LICENSE|DRIV-****-681|Trulioo|0.89|97.4|PEP_HIT;SANCTION_CLEAR|2024-07-25 00:00:00
KYC-11519|C62733|PASSPORT|PASS-****-624|IDnow|0.72|40.1|CLEAR|2024-11-14 00:00:00
KYC-11520|C58796|PASSPORT|PASS-****-847|Trulioo|0.43|40.7|TAMPERED_DOC_SUSPECTED|2022-10-16 00:00:00
KYC-11521|C26643|PASSPORT|PASS-****-622|Onfido|0.44|40.0|CLEAR|2022-04-13 00:00:00
KYC-11522|C77150|PASSPORT|PASS-****-985|Veriff|0.57|99.6|PEP_HIT;SANCTION_CLEAR|2023-07-14 00:00:00
KYC-11523|C64414|RESIDENCE_PERMIT|RESI-****-809|IDnow|0.85|54.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-10-12 00:00:00
KYC-11524|C46169|PASSPORT|PASS-****-556|Veriff|0.87|65.0|CLEAR|2022-09-29 00:00:00
KYC-11525|C89689|PASSPORT|PASS-****-637|IDnow|0.68|93.4|CLEAR|2024-03-15 00:00:00
KYC-11526|C44143|RESIDENCE_PERMIT|RESI-****-872|IDnow|0.41|99.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-09-21 00:00:00
KYC-11527|C90802|NATIONAL_ID|NATI-****-619|Onfido|0.4|86.0|ADDRESS_MISMATCH_WARN|2023-01-16 00:00:00
KYC-11528|C41334|DRIVERS_LICENSE|DRIV-****-883|Veriff|0.8|84.1|TAMPERED_DOC_SUSPECTED|2022-06-01 00:00:00
KYC-11529|C21800|DRIVERS_LICENSE|DRIV-****-692|Jumio|0.72|37.8|CLEAR|2023-11-14 00:00:00
KYC-11530|C46632|PASSPORT|PASS-****-265|Jumio|0.58|68.5|CLEAR|2023-11-10 00:00:00
KYC-11531|C17915|RESIDENCE_PERMIT|RESI-****-792|Veriff|0.43|55.3|TAMPERED_DOC_SUSPECTED|2024-02-22 00:00:00
KYC-11532|C97623|PASSPORT|PASS-****-313|Jumio|0.55|79.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-07-12 00:00:00
KYC-11533|C99947|DRIVERS_LICENSE|DRIV-****-253|Trulioo|0.45|50.9|PEP_HIT;SANCTION_CLEAR|2024-01-08 00:00:00
KYC-11534|C24297|DRIVERS_LICENSE|DRIV-****-515|Veriff|0.41|55.2|EXPIRED_DOC|2021-10-28 00:00:00
KYC-11535|C47969|RESIDENCE_PERMIT|RESI-****-756|Trulioo|0.88|52.6|CLEAR|2023-08-25 00:00:00
KYC-11536|C78754|RESIDENCE_PERMIT|RESI-****-324|Onfido|0.58|37.8|TAMPERED_DOC_SUSPECTED|2024-10-08 00:00:00
KYC-11537|C27132|RESIDENCE_PERMIT|RESI-****-447|Onfido|0.4|80.3|EXPIRED_DOC|2022-07-05 00:00:00
KYC-11538|C44366|NATIONAL_ID|NATI-****-383|IDnow|0.9|57.1|EXPIRED_DOC|2022-03-17 00:00:00
KYC-11539|C55252|PASSPORT|PASS-****-791|Onfido|0.4|60.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-04-01 00:00:00
KYC-11540|C49883|RESIDENCE_PERMIT|RESI-****-253|Jumio|0.93|72.3|CLEAR|2024-11-12 00:00:00
KYC-11541|C34618|DRIVERS_LICENSE|DRIV-****-633|Trulioo|0.6|58.5|TAMPERED_DOC_SUSPECTED|2022-08-09 00:00:00
KYC-11542|C93852|PASSPORT|PASS-****-698|Onfido|0.82|69.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-10-10 00:00:00
KYC-11543|C10731|DRIVERS_LICENSE|DRIV-****-330|Trulioo|0.9|70.2|CLEAR|2024-06-22 00:00:00
KYC-11544|C62467|RESIDENCE_PERMIT|RESI-****-214|Onfido|0.87|42.1|ADDRESS_MISMATCH_WARN|2024-02-19 00:00:00
KYC-11545|C45455|RESIDENCE_PERMIT|RESI-****-156|IDnow|0.73|50.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-12-02 00:00:00
KYC-11546|C20074|NATIONAL_ID|NATI-****-237|Onfido|0.88|70.9|CLEAR|2023-06-28 00:00:00
KYC-11547|C53554|DRIVERS_LICENSE|DRIV-****-668|Veriff|0.78|83.7|CLEAR|2023-08-24 00:00:00
KYC-11548|C27137|NATIONAL_ID|NATI-****-569|Trulioo|0.45|41.3|ADDRESS_MISMATCH_WARN|2024-09-26 00:00:00
KYC-11549|C24793|RESIDENCE_PERMIT|RESI-****-928|IDnow|0.58|86.4|CLEAR|2022-10-24 00:00:00
KYC-11550|C44575|DRIVERS_LICENSE|DRIV-****-407|Onfido|0.73|61.6|TAMPERED_DOC_SUSPECTED|2023-01-07 00:00:00
KYC-11551|C63779|NATIONAL_ID|NATI-****-490|IDnow|0.74|49.2|PEP_HIT;SANCTION_CLEAR|2024-07-04 00:00:00
KYC-11552|C42543|PASSPORT|PASS-****-243|Jumio|0.89|33.9|CLEAR|2023-12-06 00:00:00
KYC-11553|C78614|NATIONAL_ID|NATI-****-595|IDnow|0.51|53.5|EXPIRED_DOC|2023-06-13 00:00:00
KYC-11554|C28263|PASSPORT|PASS-****-372|Trulioo|0.76|72.8|CLEAR|2022-05-09 00:00:00
KYC-11555|C38234|DRIVERS_LICENSE|DRIV-****-336|Veriff|0.84|54.4|CLEAR|2023-09-12 00:00:00
KYC-11556|C17024|RESIDENCE_PERMIT|RESI-****-948|Jumio|0.95|37.0|CLEAR|2024-08-13 00:00:00
KYC-11557|C96035|DRIVERS_LICENSE|DRIV-****-415|IDnow|0.53|83.2|ADDRESS_MISMATCH_WARN|2023-04-24 00:00:00
KYC-11558|C69903|DRIVERS_LICENSE|DRIV-****-144|Veriff|0.77|75.8|CLEAR|2024-12-13 00:00:00
KYC-11559|C63451|DRIVERS_LICENSE|DRIV-****-991|IDnow|0.61|61.8|CLEAR|2023-05-24 00:00:00
KYC-11560|C30018|PASSPORT|PASS-****-214|Jumio|0.94|97.7|CLEAR|2022-08-14 00:00:00
KYC-11561|C21064|NATIONAL_ID|NATI-****-757|Veriff|0.62|87.4|PEP_HIT;SANCTION_CLEAR|2024-09-14 00:00:00
KYC-11562|C85175|NATIONAL_ID|NATI-****-111|Jumio|0.41|47.8|EXPIRED_DOC|2024-07-07 00:00:00
KYC-11563|C25671|RESIDENCE_PERMIT|RESI-****-323|Trulioo|0.59|49.8|PEP_HIT;SANCTION_CLEAR|2023-12-21 00:00:00
KYC-11564|C28895|RESIDENCE_PERMIT|RESI-****-247|Trulioo|0.81|82.6|ADDRESS_MISMATCH_WARN|2024-11-24 00:00:00
KYC-11565|C92893|PASSPORT|PASS-****-300|IDnow|0.38|59.7|CLEAR|2021-10-25 00:00:00
KYC-11566|C69198|NATIONAL_ID|NATI-****-645|IDnow|0.93|38.2|ADDRESS_MISMATCH_WARN|2022-09-18 00:00:00
KYC-11567|C64604|DRIVERS_LICENSE|DRIV-****-115|Onfido|0.53|85.0|EXPIRED_DOC|2023-04-11 00:00:00
KYC-11568|C47132|DRIVERS_LICENSE|DRIV-****-190|Onfido|0.43|99.6|EXPIRED_DOC|2022-01-04 00:00:00
KYC-11569|C16879|DRIVERS_LICENSE|DRIV-****-859|Jumio|0.39|88.0|ADDRESS_MISMATCH_WARN|2023-06-08 00:00:00
KYC-11570|C75610|RESIDENCE_PERMIT|RESI-****-587|Trulioo|0.84|51.8|CLEAR|2023-08-29 00:00:00
KYC-11571|C10890|RESIDENCE_PERMIT|RESI-****-806|Jumio|0.45|54.0|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-03-10 00:00:00
KYC-11572|C62798|NATIONAL_ID|NATI-****-132|Jumio|0.44|36.8|ADDRESS_MISMATCH_WARN|2022-12-10 00:00:00
KYC-11573|C47820|RESIDENCE_PERMIT|RESI-****-659|Jumio|0.54|56.9|EXPIRED_DOC|2023-06-02 00:00:00
KYC-11574|C42242|DRIVERS_LICENSE|DRIV-****-628|Veriff|0.8|31.4|PEP_HIT;SANCTION_CLEAR|2024-09-18 00:00:00
KYC-11575|C70693|RESIDENCE_PERMIT|RESI-****-708|Jumio|0.47|66.0|EXPIRED_DOC|2023-11-18 00:00:00
KYC-11576|C81542|DRIVERS_LICENSE|DRIV-****-369|Onfido|0.36|99.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-01-22 00:00:00
KYC-11577|C56481|DRIVERS_LICENSE|DRIV-****-317|IDnow|0.49|40.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-08-23 00:00:00
KYC-11578|C49201|PASSPORT|PASS-****-260|Onfido|0.66|33.2|CLEAR|2024-04-07 00:00:00
KYC-11579|C96421|RESIDENCE_PERMIT|RESI-****-905|IDnow|0.87|44.6|EXPIRED_DOC|2023-11-14 00:00:00
KYC-11580|C34047|DRIVERS_LICENSE|DRIV-****-490|IDnow|0.62|40.8|ADDRESS_MISMATCH_WARN|2024-04-21 00:00:00
KYC-11581|C61936|NATIONAL_ID|NATI-****-942|IDnow|0.96|37.1|CLEAR|2022-05-19 00:00:00
KYC-11582|C41546|RESIDENCE_PERMIT|RESI-****-264|Jumio|0.79|87.4|ADDRESS_MISMATCH_WARN|2024-11-02 00:00:00
KYC-11583|C29130|DRIVERS_LICENSE|DRIV-****-844|Trulioo|0.73|82.7|ADDRESS_MISMATCH_WARN|2021-11-02 00:00:00
KYC-11584|C96398|RESIDENCE_PERMIT|RESI-****-764|Onfido|0.55|50.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-11-18 00:00:00
KYC-11585|C10504|PASSPORT|PASS-****-148|Jumio|0.51|55.9|CLEAR|2024-07-03 00:00:00
